text	subject_id
literary language in music presentation student will respond to lesson in figurative language by creating a presentation that includes song lyric plus audio link for those lyric that relate to specific literary device presentation are uploaded to edmond and presented to the class	0
graphing inequalties in two variable xpress taxi service charge $ 1 50 per minute traveled minus $ 0 25 per minute spent in stopped traffic you only have $ 10 in your wallet so that is the maximum amount you can spend on your ride in which quadrant s would the graph represented by this situation fall this resource is from the ck-12 library	0
let u talk about chemistry have you ever wondered what thing are made of let u talk about chemistry invite u to ask ourselves what all thing around u are made of and introduces the concept of matter with the help of ben a benzene molecule we will find out what chemistry is and it relevance to human being through ben a benzene molecule this unit explains what chemistry is and why it is a fundamental science for human development introduces the concept of matter and it composition atom and molecule explains the law of conservation of matter proposes experiment to understand the state of matter and chemical reaction introduces student to chemical formula through game awakens an interest in chemistry research and experiment more information at	0
multiple representation of place value in this resource student will be asked to represent a three digit number using a place value chart model expanded form and word	0
stop talking trash how much trash can one person produce student will use proportional reasoning and measurement to find out more about a lifetime of trash mathematical domain geometry measurement and data number and operation ratio and proportional relationship the number system standard grade level 5 6 7 8 5 oa 3 5 md 1 5 md 3 5 md 4 5 md 5 5 nf 4 5 nf 7 6 rp 3 6 ee 7 6 ee 9 6 g 1 6 g 2 6 g 4 6 sp 5 7 rp 1 7 n 3 7 ee 3 7 ee 4 7 g 1 7 g 4 7 g 6 8 g 9 topic unit rate unit conversion volume area perimeter circumference diameter percent measurement grade level s fifth sixth seventh eighth duration 3 to 5 day resource lesson plan individual powerpoint presentation pdf activity	0
animal classification activity this activity help student practice classify animal into group based on their characteristic category include endothermic or exothermic vertebrate or invertebrate and exoskeleton or exoskeleton	0
a view from the bridge note note on the key section of a view from the bridge	0
background lesson masque of the red death this 2-day lesson give student essential background knowledge needed to fully understand edgar allen poe masque of the red death	0
mystery number gaming with math vocabulary 4 mystery number puzzle for all grade student love to color to eliminate the number and find the mystery number student learn to follow direction student will be introduced to new math vocabulary student will be reviewing new math vocabulary student can create their own mystery number puzzle student learn how to problem solving to eliminate all number except mystery number example vocabulary multiple factor prime composite perfect square integer square cubed square root even odd solve equation greater than or equal to and much more	0
factor and multiple through the use of video virtual manipulative practice problem and game which can be done in small group in class and individually at home student will build fluency in dividing multi-digit number a well a adding subtracting multiplying and dividing multi-digit decimal using the standard algorithm for each operation student will also find the greatest common factor of two whole number le than or equal to 100 and the least common multiple of two whole number le than or equal to 12	0
spelling choice board this is a choice board that student can play tic-cat-toe while completing spelling practice activity	0
free time activity and simple present worksheet to practice the vocabulary of free time activity and the simple present	0
design an earth layer exploration vehicle student will design and create a presentation for a vehicle capable of traveling to the center of the earth withstanding the heat and pressure of the mantle and core the assignment meet standard 6 e 2 1 summarize the structure of the earth including the layer the mantle and core based on the relative position composition and density while working on their design and presentation student ought to consider the location composition and density of each layer	0
write your name in binary code 01001000 01100101 01101100 01101100 01101111 00100001 those one and zero might not look like anything to you but in binary code the number are actually saying hello any code that us just two symbol to represent information is considered binary code different version of binary code have been around for century and have been used in a variety of context for example braille us raised and upraised bump to convey information to the blind morse code us long and short signal to transmit information and the example above us set of 0 and 1 to represent letter perhaps the most common use for binary nowadays is in computer binary code is the way that most computer and computerized device ultimately send receive and store information want to write like a computer here your chance to get started	0
duolingo online bite-sized lesson for language learning	0
positive statement with the simple past simple past one point grammar lesson 1 8 1 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
trait of personality individual pair or group activity to work on personality elementary and per intermediate	0
past ability with could and wa or we are able to modal 2 one point grammar lesson 2 9 3 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
the age of chivalry power point and keynote presentation mr harm ha designed a number of powerpoint and keynote presentation to help student understand history designed by a teacher for teacher this powerpoint focus on the age of chivalry this presentation is designed to give student an overview of how chivalry developed in europe student will be shown map animation and description of some of the facet of chivalry the presentation is totally customizable allowing you to add your own picture graphic and animation to take what we have done even farther it come with presentation note to help you discus the subject and engage student in the event of chivalry at le than $ 3 00 it will save you time and lay the foundation for presentation that help student understand and remember the topic include glorifying war and love technology of warfare warrior role in feudal society knighthood code of chivalry knight training epic poetry number of slide 21 included in the presentation package keynote presentation power point presentation text edit file of the outline of the presentation and presenter note the package is a digital download zip file of these three item mcdougal littel world history pattern of interaction an age of exchange and encounter european middle age chapter 13 section 4 the age of chivalry go here to learn more	0
the big christmas tree preview this is a free preview of a full-length video go behind the scene for the lighting of the world s most famous christmas tree this cover the rockefeller center christmas tree from locating it to transporting it to setting it up and lighting it the video is narrated by child and is done in a conversational or question and answer format it is very easy for child to follow and it is actually interesting to watch a a parent customer review the big christmas tree is part of the award-winning big adventure series from little mammoth medium	1
alexander the great complete unit there are a wide range of resource and worksheet of alexander the great in this packet enclosed a map activity about alexander the great empire short one page read about alexander the great a graphic organizer for alexander the great to determine if he wa a hero or villain with question a list of alexander the great accomplishment and interesting fact a political cartoon activity with question a short read about alexander battling porus and the elephant army in india with question includes some primary source alexander primary source speech at the hydaspes river in india with question standard addressed research to build and present knowledge cc ela-literacy whst 6-8 7 conduct short research project to answer a question including a self-generated question drawing on several source and generating additional related focused question that allow for multiple avenue of exploration cc ela-literacy whst 6-8 8 gather relevant information from multiple print and digital source using search term effectively ass the credibility and accuracy of each source and quote or paraphrase the data and conclusion of others while avoiding plagiarism and following a standard format for citation cc ela-literacy whst 6-8 9 draw evidence from informational text to support analysis reflection and research cc ela-literacy whst 6-8 1 write argument focused on discipline-specific content cc ela-literacy whst 6-8 1 a introduce claim s about a topic or issue acknowledge and distinguish the claim s from alternate or opposing claim and organize the reason and evidence logically cc ela-literacy whst 6-8 1 b support claim s with logical reasoning and relevant accurate data and evidence that demonstrate an understanding of the topic or text using credible source cc ela-literacy whst 6-8 1 c use word phrase and clause to create cohesion and clarify the relationship among claim s counterclaim reason and evidence cc ela-literacy whst 6-8 1 d establish and maintain a formal style cc ela-literacy whst 6-8 1 e provide a concluding statement or section that follows from and support the argument presented note a few of these lesson are sold separately but if you buy this packet you get a much better deal	0
that clause a object verb plus that clause noun clause and related form one point grammar lesson 3 12 4 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
winter warm-up ten frame puzzle and playdoh math center your student will love these hands-on ten frame activity that help develop number sense perfect for seasonal fun contains two engaging center student work individually or in small group to match number to ten frame and build number using downplay manipulative or dry erase great for small group instruction and remediation too file includes 21 ten frame 2-part puzzle number 0-20 20 ten frame work mat for playdoh or manipulatives number 1-20 3 ten frame activity sheet for accountability practice or formative assessment common core aligned k cc a 1 k cc a 3 k cc b 4 1 nbt b 2 a b be sure to check out my other common core math resource	1
spanish table mat speaking phrase for participation free hearing a lot of english in your spanish class this table mat ha all the small phrase that student need to feel confident about speaking in class it is colorful and make common phrase accessible to student laminate a copy for each desk and student will be participating in no time how can i use it -laminate a copy for each desk for easy reference-print a copy for student to keep for easy reference who is it for student learning spanish at any level- student in grade k-12by using this resource student will be able to -speak in class with confidence-use spanish for common need and question includes -1 page of content-a colorful organized easy-to-use table mat	0
learning earnings learning earnings is a free on line resource that help teacher reward student for their success and psst they send the teacher tangible reward to give student like skittle air head small toy and even gift card from gamestop justice aeropostale etc awesome right how it work learning earnings is an educational resource that is dedicated to supporting teacher and motivating student teacher set the bar for student success incentive will help student not just reach that bar but surpass it after they do student can choose their prize from a wide range of learning earnings reward	0
activity for eng 1011 student of sjt 720 class number 5039 write your comment on this soliloquy by shakespeare	0
story writing rubric this is a comprehensive rubric that can be used to easily evaluate grade 6 story-writing for language mark and student feedback	0
quadratic formula dry erase laminate template this document may be printed on a black and white printer then laminated to create a dry erase sheet the student are given quadratic equation from which they determine the coefficient write the coefficient on the laminate using dry erase marker then fill in the variable of the quadratic equation student may then solve the quadratic equation	0
travel log a part of novel study a student work example from a novel study student we are to create a travel video program to illustrate the journey of one of the character from the novel	0
hour of code edmodo support group group created for teacher to use with hour of code activity video unplugged activity and link to activity 400 member and growing	0
graphing linear inequality in the coordinate plane a sample application this video demonstrates a sample use of graphing linear inequality in the coordinate plane this resource is from the ck-12 library	0
recognizing function many thing in the real world consist of a relationship between two thing the number of hour a person work and the amount of money earned the number of gallon of gas bought and the distance a person can drive and the name of the student in a class and their height are just a few example of relationship between two thing this resource is from the ck-12 library	0
archery addition archery team in archery addition student use real information about archery and their favorite country to practice using the associative property of addition when they finish they can repeat the activity using a different country and different number this essential ha different edition for 8 national archery team including australia usa and the united kingdom	0
staar question stem or clue to answer choice reading grade 7 and 8 this is a favorite amongst texas 7th and 8th grade language art or reading teacher it is a go-to resource for instructional question stem modeled after the texas state assessment staar reading test in addition it give clue about what teacher can prepare student to expect in the answer choice on staar reading for grade 7 and 8 question stem are helpful to ensure our classroom language mirror state assessment language	0
extended plan for teacher absence this is a sample activity i had my student do while i wa out of the classroom for an extended period of time feel free to modify to fit your need student will be creating their own television news show event can be real or fictional they will present the news to _____________ each day to hold student accountable they are required to submit documentation of their work via edmodo see additional uploaded resource which is a rubric separate content	0
clause with because sentence pattern one point grammar lesson 1 14 5 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
p 1 chapter 5 and 6 feedback higher tier the feedback sheet to go with the assessment also in my resource this is the higher tier i also have this available for foundation tier	0
animal speaking card french this is a fun simple interactive and cooperative game for student to practice with vocabulary by using simple verb construction and vocabulary student move through this speaking card deck and practice listening and speaking at the same time how can i use it -at the end of a unit-as a fun review activity to do in pairs-as a way to practice animal for new learners-as a way to practice asking and answering about others names-as a learning station or learning center who is it for -novice level french students-students in grade 6-12 at the end of this activity student will be able to -use and identify vocabulary includes -3 page of content-detailed instruction and idea for use game guide with speaking prompts-printable speaking card cut and go	0
interactive cultural activity for christmas or la navidad this 4-hour about four day bundle us student knowledge of the target language to celebrate culturally relevant christmas tradition from around the world this bundle includes various learning activity that use craft and interactive task to make this holiday season a great time for learning student will learn about tradition around the world about legend in spanish-speaking culture and have a chance to make ornament luminary and share with others what they have learned best of all it includes an assessment sheet so that student are encouraged to use these activity a learning opportunity how can i use it -to cover cultural topic related to the holiday in a fun way while still using class time effectively-you can use the activity together or separately in the day or week leading up to the holiday who is it for -spanish student at any level-students in grade 6-12 at the end of the lesson student will be able to -describe a cultural tradition that they and their family celebrate-talk about the holiday tradition of a spanish-speaking culture-write about the poinsettia legend-use vocabulary in spanish related to christmas and the holiday includes -6 page of content-detailed lesson plan and idea for use-assessment sheet for teacher and student to keep track of learning-lesson about the legend of the poinsettia and learning activity-lesson about christmas tradition around the world and learning activity-writing activity related to tradition of luminary	0
nz y 9 or k 3 heat revision worksheet x a 4 page	0
kahoot explorer kahoot is a fun game to play with your whole class to learn or review content explorer	0
nat 5 social issue unit assessment doc drop down box doc	0
enlightenment interactive timeline interactive website that provides detailed description of various period of the enlightenment	0
fraction decimal percent word search this is a one page work sheet student convert fraction decimal and percent to word and then find in word search	0
hi-res fractioning column poster hi-res a 3 poster explaining the fractional distillation of crude oil	0
graph in the coordinate plane suppose you we are given a function rule like y equal 2x−3 would you know how to graph that function in the coordinate plane after completing this concept you will be able to graph function like this one by either creating a table of value or using slope and intercept this resource is from the ck-12 library	0
different form of government here is a great web link to share with student when studying different form of government my student then did a research project on a form of government of their choice here is the link to the rubric i used to evaluate their prezi presentation	0
transformation review packet a review of transformation on the coordinate plane for 8th grade math	0
cosmetology design rubric a grading rubric for practical work assignment	0
contraction bump contraction bump standard use apostrophe in contraction and possessive convention essential knowledge skill and process use apostrophe to form contraction and common singular possessive student need practice to identify contraction this game will allow student to view 2 word and determine the contraction that is made from those two word game play player game item needed copy of game board 4 copy of word card 10 counter or marker or game piece for each player direction stack word card in a pile for game play each player will take turn turning over a game card and will search on the game board for the contraction that is made using the two word on their card they will put their game piece on that word if a player already ha one game piece on that word they can bump it off and place their own once a player ha 2 game piece on a word it freeze that spot and their game piece ca net be bumped off play will continue until one player ha used all of their game piece if you pull a card and the word if frozen you lose a turn and the next player go if needed you can shuffle the word card to continue play i use seasonal mini eraser for my game piece	0
math game math game allows student to practice math skill in over 1200 different way with more than 1 5 million question it also provides detailed progress report and student or classroom management tool that allow educator to focus on what matter most teaching	0
the big submarine preview this is a free preview for a full-length video all aboard the world biggest submarine go behind-the-scenes on a u navy trident submarine this movie is wonderful i teach 4th grade and also have a son serving on a trident submarine the submarine shown on the video i use it a a combined science social study and language art lesson the kid enjoy the science lesson they learn and then are able to use the information they learn to write message and create artwork to send to my son crew before they leave on deployment the language used make learning about life on a submarine easy to understand and all the kid have nothing but positive comment when they are finished viewing the movie they are really concerned about sending the sailor positive message and want to let them know they appreciate what they do a great video and teaching tool customer review the big submarine is part of the award-winning big adventure series from little mammoth medium	0
a long walk to water structured note chapter 16-18 evidence based writing for the el module a long walk to water student will write a gist statement on chapter 4-6 answer 3 text-based question use the focus question graphic organizer to answer a focus question that requires direct evidence from the text	0
simple past of be positive and negative statement simple past one point grammar lesson 1 8 5 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
stem unit free stem unit for grade k-8	0
ecosystem dictionary for interactive notebook this is a great resource to help student with the important vocabulary for understanding ecosystem this is also a completely editable version and teacher can change it to fit their classroom need	0
jackson presidency unit this is a unit for andrew jackson presidency to use any of the google doc in the project please select make a copy under the file tab	0
appilicious app category in appilicious student use real data from the android app store for their favorite category of app to round whole number complete frequency table and find fraction of an amount a app developer they have to use the data to analyze which type of app in the category are the most successful and they also learn some of the vocabulary used in this industry along the way this performance task ha different edition for 22 app category including action game entertainment game and adventure game	0
introduction to function an explanation of the concept this video provides an explanation of the concept of basic function this resource is from the ck-12 library	0
preserving pompeii the ancient ruin of pompeii are facing many problem a a result of being exposed to bad weather and possibly neglect italian art expert and archaeologist blame the italian government for skimping on maintenance of the famous city exploiting the ruin instead of protecting them this public radio story look at how weather and even budget cut threaten the historic ruin of pompeii about this resource this resource feature a real world public radio story listening comprehension question and classroom discussion theme about listen current listen current make it easy to bring authentic voice and compelling non-fiction story to the classroom we curate the best of public radio to keep teaching connected to the real world and build student listening skill at the same time for more information and teaching idea	0
positive statement with be plus noun phrase the verb be one point grammar lesson 1 4 1 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
angle challenge using angle relationship to find missing angle	0
question with will future form one point grammar lesson 1 10 8 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
personal narrative back to school get student back into creative writing by having them write a summer narrative this 3-page attachment includes detailed direction on writing a narrative about a summer event including character setting conflict event climax resolution and message along with device such a dialogue imagery simile action etc narrative brainstorm chart beginning middle end including plot element above and revising a narrative sheet student may revise their own paper or a peer paper i hope your student will enjoy writing summer story using these helpful sheet achieves the following common core standard cc ela-literacy w 6 3write narrative to develop real or imagined experience or event using effective technique relevant descriptive detail and well-structured event sequence cc ela-literacy w 6 3 aengage and orient the reader by establishing a context and introducing a narrator and or or character organize an event sequence that unfolds naturally and logically cc ela-literacy w 6 3 buse narrative technique such a dialogue pacing and description to develop experience event and or or character cc ela-literacy w 6 3 cuse a variety of transition word phrase and clause to convey sequence and signal shift from one time frame or setting to another cc ela-literacy w 6 3 duse precise word and phrase relevant descriptive detail and sensory language to convey experience and event cc ela-literacy w 6 3 eprovide a conclusion that follows from the narrated experience or event	0
say love in different way love is easy to share each another	0
future time clause sentence pattern one point grammar lesson 1 14 7 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
thinking skill in advancedp history for teacher part 2 the new thinking skill the college board is using in ap history class can be a bit confusing here is my take on how we a teacher can understand and teach to the thinking skill to keep it short i have divided the skill in half in this video i go over analyzing chronological reasoning and creating and supporting an argument i hope this help	0
video describing the biology of stem cell and their us an excellent video with informative discussion a well a clear engaging animation discussing what stem cell are how they are collected and how they are used in medicine it describes medical and scientific process a well a demonstrating the importance of international cooperation in research the video is suitable for gcse a a discussion piece and gce level study a a recap of the gcse level understanding it is also suitable for high level end of k 3 13-14 year old a the language used by the presenter is of at a suitable level	0
solve variable expression this video demonstrates how to substitute and solve variable expression that include multiplication	0
skip counting count by 5 10 100 this pdf is of a nearpod presentation about skip counting it will give you a glimpse of what you can expect from nearpod and it capability to enhance your classroom experience via this presentation your student will learn how to skip count by 5 10 and 100 math elementary school age 6 plus	0
poetry blog project in this project student create a poetry blog a blog that display their work a they are creating them they can share their blog link with each other and give constructive feedback throughout the process i use google blogger but any blogging platform would be suitable feel free to contact me for grading rubric	0
pythagorean theorem foldable this interactive notebook foldable help student learn the part of the triangle and how to solve for the leg or the hypotenuse	0
slam dunk basketball team in slam dunk student use data from professional basketball team to practice reading writing and comparing decimal a data analyst they must analyze their team statistic and compare them to average nba statistic this performance task ha different edition for all 30 basketball team	0
math station icon excellent and creative graphic for managing math station from math game to investigation to math stretch these colorful graphic can provide some creativity to your primary station	0
4th grade reading anchor chart this document contains anchor chart for reading	0
using er or more or le with adjective and adverb comparison one point grammar lesson 2 13 3 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
common file standard and compressing file lesson 39 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr s gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus common file standard and compressing file describe common file standard associated with the internet such a jpg gif pdf mp 3 mpeg explain the importance of compressing file that are transmitted via the internet describe the difference between lossy and lossless compression for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 51 2 1 6 statement m n and o	0
ozymandias worksheet student will analyze percy bysshe shelley poem ozymandias this worksheet also help student understand the idea of hubris and serf to bridge to chinua achebe thing fall apart	0
using a series of adjective adjective and other form that describe noun one point grammar lesson 2 10 3 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
